,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_4,PAY_5,PAY_6,Previous_payments,Target
412,230000.0,2,1,1,32,1,-2,-1,-1,-1,11611.0,0
413,230000.0,2,2,2,27,1,2,0,0,0,7441.0,1
414,480000.0,2,3,1,41,-2,-2,-2,-2,-2,279713.0,0
415,50000.0,2,3,1,35,-1,-1,-2,-2,-2,5640.0,0
416,200000.0,2,1,2,31,-2,-2,-2,-2,-2,19872.0,0
417,50000.0,2,1,2,30,0,0,0,0,2,7800.0,0
418,50000.0,1,2,1,48,0,0,0,0,0,15461.0,0
419,260000.0,2,1,2,36,1,-2,-2,-2,-2,0.0,1
420,30000.0,1,1,2,24,2,0,0,0,2,8607.0,0
421,440000.0,2,1,2,29,0,0,0,0,0,42156.0,0
422,230000.0,2,2,2,38,-1,-1,-1,-1,-1,9709.0,0
423,200000.0,1,2,1,38,2,2,0,0,0,20500.0,1
424,490000.0,2,2,1,30,0,0,0,0,0,43181.0,0
425,80000.0,2,2,1,32,-1,-1,-2,-2,-2,0.0,0
426,20000.0,2,3,2,49,2,2,2,0,0,10123.0,1
427,170000.0,2,1,2,31,-1,-1,-1,0,-1,1393.0,1
428,70000.0,1,1,2,27,0,0,0,0,0,36641.0,0
429,210000.0,2,2,2,33,0,0,0,0,0,24500.0,0
430,90000.0,2,2,2,25,0,0,0,0,0,18601.0,0
431,390000.0,2,1,2,27,0,0,0,0,0,62172.0,1
432,110000.0,2,1,2,29,0,0,0,0,0,13557.0,0
433,580000.0,2,1,1,36,0,0,0,0,0,36784.0,0
434,360000.0,1,3,1,55,0,0,-1,-1,-2,25244.0,0
435,270000.0,2,2,1,32,1,2,2,2,2,42000.0,1
436,60000.0,2,1,2,27,-1,-1,-1,2,-1,650.0,0
437,110000.0,1,3,1,37,0,0,0,0,0,13600.0,0
438,50000.0,2,1,1,25,0,0,0,0,0,8773.0,0
439,80000.0,2,1,2,23,0,0,0,0,0,49268.0,1
440,50000.0,1,2,2,23,-1,-1,-1,0,0,16630.0,0
441,100000.0,1,1,2,32,0,0,0,2,2,21237.0,0
442,30000.0,2,1,2,26,1,-2,-1,-1,-1,4137.0,0
443,200000.0,2,1,2,27,0,0,0,0,0,34070.0,0
444,240000.0,1,1,2,44,0,0,0,0,0,51436.0,1
445,220000.0,1,2,2,34,0,0,0,0,0,6300.0,0
446,160000.0,2,1,2,28,0,0,0,0,0,19300.0,0
447,180000.0,2,1,1,53,-1,-1,0,0,-1,32279.0,0
448,200000.0,1,4,1,42,0,0,0,0,0,12043.0,0
449,140000.0,2,3,1,30,0,0,2,0,0,27121.0,0
450,380000.0,1,1,1,51,1,-2,-2,-2,-2,0.0,1
451,600000.0,1,1,1,53,2,2,0,0,0,91000.0,1
452,260000.0,1,2,2,37,0,0,-1,0,0,168022.0,0
453,200000.0,2,1,2,26,0,0,-2,-2,-2,7394.0,0
454,80000.0,1,2,2,42,0,0,0,0,0,61032.0,0
455,40000.0,1,2,2,39,0,0,0,0,-1,14049.0,0
456,130000.0,1,3,2,39,1,2,2,2,2,18000.0,0
457,50000.0,1,1,2,32,-1,0,0,0,-2,5000.0,0
458,230000.0,2,2,1,41,-1,-1,-1,-1,-1,59373.0,0
459,70000.0,1,2,1,48,0,0,0,0,-1,14807.0,1
460,180000.0,2,2,1,38,0,0,0,0,0,36029.0,0
461,80000.0,2,2,1,36,-1,-1,-1,-1,-1,28667.0,0
462,290000.0,2,2,2,26,0,0,-1,-1,0,115536.0,0
463,230000.0,2,1,2,28,0,0,0,0,0,144032.0,0
464,170000.0,2,3,3,56,1,-2,-1,-2,-1,2755.0,0
465,230000.0,1,1,1,59,-1,0,0,0,0,42822.0,1
466,220000.0,1,1,2,38,0,0,0,0,0,45147.0,1
467,230000.0,1,2,2,32,0,0,0,0,0,5236.0,0
468,500000.0,1,2,1,38,0,0,-1,0,0,99568.0,0
469,90000.0,2,1,1,41,-1,-1,-1,-1,-1,14731.0,0
470,390000.0,2,3,2,35,0,0,0,0,0,67884.0,1
471,400000.0,2,2,2,41,0,0,0,0,0,51938.0,0
472,180000.0,1,2,1,34,-1,-1,-1,-1,-1,11076.0,0
473,60000.0,1,3,1,38,1,2,0,0,2,9500.0,0
474,120000.0,2,2,1,32,-1,-1,-1,-1,-1,20172.0,0
475,60000.0,2,2,2,29,0,0,0,0,0,6820.0,0
476,50000.0,1,1,2,44,0,0,0,0,0,7869.0,0
477,70000.0,2,2,1,37,0,0,2,0,0,14935.0,0
478,500000.0,2,1,1,38,-1,2,-1,-1,0,2301.0,0
479,200000.0,1,1,2,31,-2,-2,-2,-2,-2,0.0,0
480,250000.0,2,2,1,40,0,0,0,-1,2,193164.0,0
481,140000.0,1,2,2,26,0,0,2,2,2,39650.0,1
482,70000.0,2,2,2,28,0,0,0,-1,2,10806.0,0
483,90000.0,1,3,1,48,1,2,2,2,2,14486.0,0
484,100000.0,2,2,1,43,-1,-1,-1,-1,-1,9818.0,0
485,190000.0,1,2,1,31,0,0,0,0,0,29086.0,0
486,230000.0,2,1,1,42,-1,-1,-1,-1,-1,45768.0,0
487,320000.0,1,2,1,39,0,0,0,0,0,23059.0,0
488,220000.0,2,2,1,36,-1,-1,0,-1,-1,4024.0,1
489,260000.0,2,1,1,34,-1,-1,-1,-1,-1,29865.0,0
490,90000.0,2,2,2,32,-2,-2,-2,-2,-2,157.0,0
491,30000.0,2,2,1,43,2,2,2,2,0,4610.0,0
492,260000.0,1,2,2,30,0,0,2,0,0,22116.0,0
493,170000.0,2,2,2,28,0,0,-1,-2,-2,4308.0,0
494,80000.0,2,1,1,28,0,0,0,0,0,3476.0,1
495,50000.0,1,1,1,41,-1,-1,-1,-1,-1,4250.0,0
496,200000.0,2,3,2,47,0,0,0,0,0,43749.0,0
497,20000.0,1,2,2,23,0,0,0,0,0,10465.0,0
498,250000.0,2,1,1,49,-1,-1,-1,-1,-1,1771.0,0
499,20000.0,1,1,1,38,0,0,2,2,0,7939.0,0
500,30000.0,2,2,1,38,0,0,0,2,2,8200.0,0
501,90000.0,2,2,1,35,1,2,2,2,2,12500.0,0
502,230000.0,2,4,2,46,0,0,0,0,0,49500.0,0
503,130000.0,2,1,1,33,0,0,0,0,0,5000.0,1
504,30000.0,1,4,1,53,-2,-2,-2,-2,-2,0.0,0
505,160000.0,1,1,2,35,-1,-1,-1,-1,-1,2805.0,0
506,500000.0,2,2,2,43,-1,-1,0,0,-1,819093.0,0
507,180000.0,2,2,2,28,0,0,0,0,2,10128.0,0
508,80000.0,2,2,1,30,0,0,0,0,2,4800.0,0
509,120000.0,1,1,2,26,-1,-1,-1,-1,-2,10446.0,0
510,130000.0,1,2,1,31,-1,-1,-1,-1,2,5643.0,0
511,120000.0,2,2,2,35,-1,-1,-1,-1,-1,1440.0,1
512,360000.0,1,1,2,28,-1,-1,-1,-1,-1,116088.0,0
513,50000.0,1,2,2,23,2,2,2,2,2,8800.0,1
514,20000.0,2,2,2,23,0,0,0,0,0,4938.0,0
515,100000.0,1,3,1,56,0,0,0,0,0,99730.0,0
516,70000.0,1,3,1,32,0,0,0,0,0,19970.0,0
517,50000.0,1,2,1,47,0,0,0,0,0,11797.0,0
518,10000.0,2,2,2,22,1,2,0,0,0,4607.0,0
519,290000.0,2,1,1,34,0,0,0,0,0,39000.0,0
520,30000.0,2,1,1,31,0,0,0,0,0,7645.0,0
521,410000.0,2,2,2,27,1,-1,0,0,0,96874.0,0
522,360000.0,1,1,2,28,-1,-1,0,0,-1,454830.0,1
523,140000.0,2,2,1,42,0,0,0,0,0,27167.0,1
524,210000.0,2,1,2,32,0,0,0,0,0,17600.0,0
525,220000.0,2,2,2,27,-1,-1,-1,-1,-1,171909.0,0
526,20000.0,1,2,2,27,1,2,0,0,2,4500.0,0
527,620000.0,2,2,1,45,2,2,0,0,0,30700.0,1
528,360000.0,1,1,2,26,1,-2,-2,-1,-1,4298.0,0
529,20000.0,2,2,2,21,-1,-1,2,-1,-1,36511.0,0
530,50000.0,1,2,2,23,0,0,0,0,0,28536.0,0
531,50000.0,1,2,3,30,0,0,0,0,0,6935.0,0
532,10000.0,1,2,2,46,0,0,2,2,0,3766.0,1
533,100000.0,2,3,1,50,2,0,3,3,2,17050.0,1
534,50000.0,1,1,2,26,-2,-2,-2,-2,-2,9519.0,0
535,60000.0,1,2,2,25,-1,-1,-1,-1,0,14013.0,0
536,440000.0,2,1,2,35,0,0,0,0,0,55700.0,0
537,120000.0,1,2,1,44,0,0,0,0,0,14449.0,0
538,50000.0,2,1,2,52,0,0,-2,-1,-1,1318.0,0
539,110000.0,2,2,1,40,1,2,2,2,2,23100.0,0
540,200000.0,2,1,2,38,-1,-1,-2,-1,-1,805.0,0
541,150000.0,2,1,2,28,1,-2,-2,-2,-1,318.0,0
542,30000.0,2,2,1,36,2,3,2,0,0,4700.0,1
543,100000.0,2,1,2,24,0,0,0,-1,-1,51245.0,0
544,360000.0,2,1,1,34,-1,0,-1,0,-1,40069.0,0
545,390000.0,2,1,2,31,0,0,0,0,0,23000.0,0
546,220000.0,2,1,1,41,1,-2,-2,-2,-2,0.0,1
547,160000.0,2,2,2,25,-2,-2,-2,-2,-2,0.0,0
548,230000.0,2,1,2,28,-1,-1,0,0,0,25923.0,0
549,120000.0,1,1,2,27,0,0,0,0,0,27524.0,0
550,100000.0,1,3,1,52,0,0,2,2,0,7500.0,1
551,190000.0,2,1,2,41,-1,-1,-1,-1,-1,43854.0,1
552,50000.0,1,1,1,56,0,0,0,0,0,9617.0,1
553,240000.0,2,1,1,42,1,-1,-2,-2,-2,6370.0,0
554,40000.0,2,2,2,24,-2,-2,-2,-2,-2,10159.0,0
555,630000.0,2,2,1,47,0,0,-1,-1,-2,55661.0,0
556,160000.0,2,1,1,33,-2,-2,-2,-2,-2,9074.0,0
557,110000.0,2,2,2,32,0,0,2,2,2,29300.0,0
558,20000.0,1,2,2,29,0,0,-2,-2,-2,2055.0,0
559,210000.0,2,3,1,53,0,0,0,0,0,14975.0,0
560,270000.0,1,1,2,34,-1,-1,-1,-1,-1,43455.0,0
561,360000.0,2,2,2,52,-2,-2,-2,-2,-2,4973.0,0
562,60000.0,2,2,1,42,-1,-1,-1,-1,-1,9750.0,0
563,360000.0,1,2,2,38,-1,0,0,0,0,136709.0,0
564,390000.0,2,1,2,45,2,2,-1,2,2,9874.0,0
565,250000.0,2,3,2,35,-2,-2,-2,-2,-2,43951.0,0
566,90000.0,2,1,2,24,0,0,0,0,0,12884.0,1
567,360000.0,1,1,2,28,-1,-1,-1,-1,-1,48124.0,0
568,50000.0,1,3,2,26,0,0,0,0,0,6685.0,0
569,270000.0,2,1,1,40,0,0,-2,-2,-2,1000.0,0
570,200000.0,2,1,2,29,1,-1,-1,-1,-1,38096.0,0
571,50000.0,2,2,2,23,0,0,0,0,0,9496.0,0
572,350000.0,1,1,2,33,-1,-1,-2,-2,-1,15084.0,0
573,160000.0,2,2,2,60,-2,-1,0,-1,-1,10431.0,1
574,80000.0,2,3,1,49,-1,-1,-1,-1,-1,30745.0,0
575,290000.0,1,1,1,53,2,0,0,0,0,59114.0,1
576,270000.0,2,1,2,28,-1,-1,0,0,0,77166.0,0
577,80000.0,1,1,2,31,-1,-1,-1,2,-1,30128.0,0
578,50000.0,1,2,2,36,0,0,0,0,0,5400.0,0
579,30000.0,1,2,1,35,-2,-1,-1,-1,-2,16882.0,0
580,30000.0,1,2,2,28,1,-1,-2,-2,-2,780.0,1
581,90000.0,1,2,2,33,-1,0,0,0,0,46487.0,0
582,160000.0,1,1,2,26,-1,-1,-1,-1,-1,72407.0,0
583,80000.0,2,3,2,53,0,0,0,0,0,15881.0,0
584,50000.0,1,2,2,42,0,0,0,0,0,7200.0,0
585,20000.0,2,1,2,25,0,0,0,0,2,5900.0,0
586,220000.0,1,1,1,43,1,-2,-2,-2,-2,0.0,1
587,210000.0,1,3,2,25,-1,-1,-1,-1,-1,44925.0,1
588,130000.0,2,2,2,29,0,0,0,0,0,18011.0,0
589,260000.0,2,2,1,31,-1,-1,0,-1,-1,159300.0,0
590,230000.0,2,1,1,30,0,0,-1,0,0,89840.0,0
591,160000.0,1,1,2,34,0,0,0,0,0,20862.0,0
592,50000.0,1,1,1,35,0,0,0,0,0,7220.0,0
593,80000.0,1,2,1,32,0,0,0,0,0,18017.0,0
594,110000.0,1,3,2,46,0,0,0,0,0,14882.0,0
595,200000.0,1,1,1,43,0,0,0,0,0,29861.0,0
596,360000.0,1,2,2,29,0,0,0,0,0,46711.0,0
597,210000.0,2,3,2,31,1,-2,-2,-2,-2,0.0,0
598,80000.0,2,2,2,24,2,0,0,0,0,18249.0,0
599,300000.0,2,2,1,36,-1,-1,0,-1,-1,88921.0,1
600,310000.0,2,2,1,43,0,0,0,0,0,6310.0,0
601,30000.0,1,3,1,59,-1,-1,-1,-1,-1,2880.0,1
602,170000.0,1,1,1,53,0,0,0,0,0,4616.0,0
603,140000.0,2,2,2,28,2,2,0,0,2,9001.0,0
604,180000.0,2,2,2,31,1,-2,-2,-2,-2,1576.0,0
605,50000.0,1,1,2,34,1,2,2,2,2,5930.0,0
606,50000.0,2,2,1,36,0,0,0,0,-2,3001.0,0
607,110000.0,2,1,2,24,0,0,0,2,0,17000.0,0
608,450000.0,2,3,1,36,-2,-2,-2,-2,-2,30254.0,0
609,200000.0,2,2,1,34,-1,-1,-1,-1,-1,2511.0,0
610,220000.0,1,1,2,43,0,0,-1,-1,-1,99542.0,0
611,360000.0,2,1,2,29,0,0,-2,-2,-1,2650.0,1
612,50000.0,1,2,1,37,0,0,0,0,0,11285.0,0
613,40000.0,1,2,2,23,2,2,0,0,0,6117.0,0
614,190000.0,2,2,1,37,1,2,2,2,2,29000.0,0
615,150000.0,1,1,2,33,0,0,0,0,0,13237.0,0
616,200000.0,2,1,1,37,1,-2,-2,-1,-1,2965.0,0
617,270000.0,2,2,1,56,0,0,0,0,0,26353.0,0
618,60000.0,1,1,2,25,0,0,0,0,0,11318.0,0
619,200000.0,2,2,1,39,0,0,0,0,0,16680.0,0
620,150000.0,2,2,1,39,0,0,0,0,0,15500.0,0
621,180000.0,2,2,2,28,-1,-1,-1,-1,-1,3030.0,0
622,90000.0,2,1,2,27,0,0,-2,-2,-2,0.0,0
623,360000.0,2,2,1,37,1,-2,-2,-1,-1,4977.0,0
624,90000.0,2,1,2,24,-1,-1,-2,-2,-2,0.0,0
625,20000.0,2,2,2,24,0,0,0,2,0,5646.0,0
626,70000.0,1,1,1,46,0,0,0,0,0,13340.0,0
627,230000.0,1,1,1,39,-1,-1,-1,-1,-1,3960.0,0
628,30000.0,1,3,1,48,0,0,0,0,0,7283.0,0
629,200000.0,2,3,3,45,-1,-1,-1,-1,-1,36184.0,0
630,100000.0,1,3,2,49,-1,-1,-2,-2,-2,0.0,0
631,50000.0,2,2,2,23,0,0,0,0,2,12000.0,0
632,20000.0,2,3,1,25,0,0,0,0,-2,3459.0,0
633,210000.0,2,2,1,47,-2,-2,-2,-2,-2,0.0,0
634,110000.0,1,3,1,56,0,0,0,0,0,17177.0,0
635,20000.0,2,3,1,44,-1,-1,-1,-1,-2,456.0,0
636,50000.0,2,3,1,49,0,0,0,0,0,6757.0,0
637,50000.0,1,2,1,41,0,0,0,0,0,5330.0,0
638,400000.0,2,1,2,40,-1,-1,-1,-1,0,211702.0,0
639,170000.0,1,2,2,31,0,0,0,0,0,17000.0,0
640,280000.0,1,2,1,42,0,0,0,0,0,35867.0,0
641,130000.0,2,3,1,28,0,0,0,-2,-2,3500.0,0
642,210000.0,2,2,2,32,0,0,0,0,0,29500.0,0
643,370000.0,1,2,2,28,0,0,0,0,0,58000.0,0
644,30000.0,2,2,1,31,0,0,0,0,0,6942.0,0
645,150000.0,1,3,2,39,1,-1,-2,-2,-2,15180.0,0
646,60000.0,1,3,1,31,2,0,-2,-2,-2,1027.0,1
647,80000.0,2,2,2,24,0,0,0,0,0,15686.0,0
648,280000.0,2,2,1,44,2,2,2,2,2,45000.0,1
649,20000.0,2,2,2,46,8,7,5,4,3,0.0,0
650,270000.0,1,1,2,32,-2,-2,-2,-2,-2,1400.0,0
651,240000.0,2,2,2,26,0,0,-1,-1,-1,38813.0,0
652,20000.0,2,1,2,22,0,0,0,0,0,6901.0,0
653,450000.0,2,1,1,42,1,-2,-1,-1,-2,42200.0,1
654,10000.0,1,2,2,33,0,0,0,0,0,8145.0,0
655,280000.0,1,2,1,39,-2,-2,-2,-2,-2,25643.0,1
656,290000.0,2,3,2,27,0,0,0,-1,-1,6300.0,0
657,190000.0,2,1,2,28,0,0,0,0,0,13500.0,1
658,80000.0,2,1,2,23,0,0,0,0,-1,11076.0,0
659,280000.0,2,2,2,28,-1,2,-1,0,-1,6230.0,0
660,160000.0,2,1,1,33,-2,-2,-2,-2,-2,55935.0,0
661,90000.0,1,2,1,40,0,0,-1,-1,-1,5358.0,1
662,140000.0,2,1,2,37,-1,-1,-2,-2,-1,40510.0,0
663,50000.0,1,1,2,22,0,0,0,0,-1,4180.0,0
664,40000.0,2,2,1,32,0,0,2,2,2,9810.0,0
665,130000.0,2,3,1,43,0,0,0,0,0,25021.0,0
666,70000.0,2,3,1,27,0,0,0,0,2,14964.0,0
667,30000.0,2,2,1,35,0,0,0,0,0,8281.0,0
668,100000.0,2,3,1,35,1,2,2,2,2,24800.0,0
669,20000.0,2,1,1,30,2,2,0,0,0,3500.0,1
670,30000.0,2,2,2,34,2,-1,2,2,2,76230.0,0
671,20000.0,1,2,1,34,0,0,0,0,0,6789.0,1
672,100000.0,2,1,2,28,2,0,0,0,0,19423.0,1
673,30000.0,1,2,2,25,2,2,7,7,6,0.0,1
674,320000.0,2,1,1,41,0,0,0,0,0,24120.0,0
675,90000.0,1,3,2,42,2,2,2,2,2,6700.0,1
676,190000.0,1,2,2,40,2,2,2,2,2,48600.0,1
677,200000.0,1,1,2,28,0,0,0,0,0,111129.0,0
678,300000.0,2,2,2,31,-1,-1,-1,0,-1,19514.0,0
679,30000.0,2,1,2,56,-1,0,-2,-2,-2,36403.0,0
680,110000.0,2,2,3,45,0,0,0,0,0,11315.0,0
681,230000.0,2,1,2,29,-2,-2,-2,-2,-2,1024.0,0
682,230000.0,2,1,1,35,0,0,0,-2,-2,2250.0,0
683,310000.0,2,2,2,28,0,0,0,0,0,33000.0,0
684,320000.0,1,1,1,40,0,0,0,0,0,70000.0,0
685,360000.0,1,1,1,47,-1,-1,0,-1,-1,200250.0,0
686,20000.0,2,3,1,41,-1,-1,0,0,0,3532.0,1
687,170000.0,2,2,2,27,0,0,0,0,0,52700.0,0
688,140000.0,1,1,1,40,0,0,0,0,0,28766.0,0
689,80000.0,1,2,2,32,0,0,0,0,0,9611.0,0
690,150000.0,1,2,2,35,0,0,-1,-1,-1,106469.0,0
691,170000.0,1,2,2,27,-1,2,-2,-2,-2,0.0,0
692,200000.0,2,2,1,29,2,0,0,0,0,30193.0,1
693,70000.0,1,1,2,30,0,0,0,0,2,15050.0,0
694,320000.0,1,2,1,37,-2,-2,-2,-2,-2,28706.0,0
695,150000.0,2,1,2,29,-2,-2,-2,-2,-2,0.0,0
696,50000.0,2,1,1,34,0,0,-1,0,0,12674.0,0
697,90000.0,2,2,2,34,-1,2,-2,-2,-2,0.0,0
698,280000.0,1,1,1,41,-2,-2,-2,-1,0,151539.0,0
699,300000.0,2,1,2,31,0,0,0,2,-1,5263.0,0
700,400000.0,2,2,2,40,-2,-2,-2,-1,-1,10144.0,0
701,200000.0,2,1,1,27,-1,-1,-1,-1,-1,17486.0,0
702,10000.0,2,3,2,22,0,0,0,-2,-2,3036.0,1
703,50000.0,2,2,3,30,1,3,0,0,0,5600.0,1
704,30000.0,2,2,3,22,1,2,3,2,2,9300.0,0
705,50000.0,1,1,2,26,-1,0,0,0,0,8100.0,1
706,50000.0,1,2,1,38,1,2,0,0,0,14200.0,0
707,30000.0,2,3,1,46,1,2,2,2,2,4470.0,0
708,20000.0,1,2,2,24,0,0,2,0,0,2338.0,0
709,20000.0,1,2,2,49,0,0,0,0,0,3785.0,0
710,50000.0,1,1,3,49,0,0,0,0,0,8391.0,0
711,30000.0,2,2,1,42,0,0,0,0,0,9164.0,0
712,360000.0,2,1,1,30,1,2,0,-1,-1,6147.0,0
713,170000.0,1,2,1,42,1,-1,-2,-2,-1,6440.0,0
714,400000.0,2,1,2,31,-2,-2,-2,-2,-2,4877.0,0
715,50000.0,2,2,1,49,0,0,0,0,0,9822.0,0
716,160000.0,2,2,2,27,0,0,0,0,0,22000.0,0
717,70000.0,2,2,1,33,0,0,0,0,0,7083.0,1
718,150000.0,2,1,1,35,1,-2,-2,-2,-2,0.0,0
719,80000.0,2,2,2,48,0,0,0,0,0,32649.0,0
720,30000.0,2,2,2,22,0,0,0,0,0,11952.0,0
721,10000.0,1,2,2,22,0,0,0,0,0,7500.0,1
722,180000.0,2,1,2,27,1,-1,-1,-1,-1,20003.0,0
723,320000.0,1,1,1,47,-1,-1,-1,-1,-1,27532.0,0
724,80000.0,2,2,2,34,0,0,2,2,2,8838.0,0
725,10000.0,1,2,1,45,0,0,2,0,0,4300.0,1
726,360000.0,2,2,2,39,-1,-1,0,-1,-1,39686.0,0
727,450000.0,1,2,2,33,-2,-2,-2,-2,-2,5597.0,0
728,330000.0,2,2,2,29,0,0,0,-1,-1,157274.0,0
729,60000.0,1,1,2,29,-1,2,-1,2,2,2082.0,1
730,50000.0,2,3,2,26,0,0,0,0,0,5199.0,0
731,200000.0,1,2,1,38,0,0,0,0,0,35917.0,0
732,120000.0,1,1,2,34,1,2,-1,-2,-2,621.0,0
733,160000.0,2,1,1,37,-1,-1,-1,-1,-1,1580.0,0
734,110000.0,1,2,1,57,0,0,0,0,0,10651.0,0
735,70000.0,2,3,1,50,-2,-2,0,0,0,22562.0,0
736,150000.0,2,3,2,28,0,0,0,0,0,22157.0,0
737,610000.0,2,1,2,31,0,0,0,0,0,67490.0,0
738,110000.0,2,1,2,25,0,0,0,0,0,21172.0,0
739,80000.0,2,2,2,25,2,0,2,0,0,11439.0,1
740,170000.0,2,2,1,33,0,0,0,0,0,21880.0,0
741,110000.0,2,1,2,30,-1,-1,-1,-2,-2,5803.0,0
742,140000.0,2,1,1,51,0,0,0,0,0,12174.0,0
743,70000.0,1,1,2,51,0,0,2,0,0,16500.0,0
744,260000.0,2,2,1,46,-2,-2,-2,-2,-2,60816.0,0
745,170000.0,1,3,2,38,0,0,0,0,0,21000.0,0
746,50000.0,2,2,1,34,0,0,0,0,0,12721.0,0
747,300000.0,2,3,1,34,0,0,0,0,0,48373.0,1
748,150000.0,2,1,2,31,2,-1,-1,-1,-1,11587.0,1
749,50000.0,2,2,2,25,8,7,5,4,3,4000.0,1
750,50000.0,2,2,1,26,1,-2,0,0,0,7493.0,0
751,90000.0,2,1,2,25,2,0,0,0,-1,85758.0,0
752,50000.0,1,2,2,26,0,0,0,0,0,26359.0,1
753,500000.0,2,2,2,43,-1,0,0,0,0,10465.0,0
754,470000.0,2,2,1,36,-1,0,-1,-1,-1,6092.0,0
755,230000.0,1,2,2,58,0,0,0,0,0,24555.0,0
756,140000.0,2,2,2,26,0,0,-1,0,0,45641.0,0
757,230000.0,2,2,1,30,2,0,-1,-1,-1,26556.0,1
758,420000.0,2,2,2,31,0,0,0,-1,-1,74695.0,0
759,30000.0,2,2,2,24,0,0,0,0,0,10464.0,0
760,50000.0,2,2,2,52,1,2,0,0,2,6220.0,1
761,140000.0,2,2,2,24,-1,-1,-1,-1,-2,233.0,0
762,260000.0,2,2,1,35,-1,-1,-1,-1,0,191998.0,0
763,90000.0,2,3,2,29,-1,2,-1,-1,-2,6622.0,0
764,240000.0,2,2,1,33,0,0,0,0,0,59000.0,0
765,510000.0,2,1,2,35,-1,0,0,0,-1,9068.0,0
766,110000.0,2,2,1,35,0,0,0,0,0,17460.0,0
767,210000.0,2,1,2,28,-1,-1,0,0,0,49186.0,0
768,220000.0,1,2,1,40,-1,-1,-2,-2,-2,2475.0,0
769,200000.0,2,1,1,35,-2,-2,-2,-2,-2,8406.0,0
770,360000.0,2,2,2,53,-1,-1,-1,-1,-1,67980.0,0
771,260000.0,1,1,2,44,-1,-1,-1,-1,-1,2046.0,0
772,20000.0,1,2,1,33,0,0,0,0,0,4145.0,0
773,120000.0,2,2,1,32,0,0,0,0,0,28313.0,0
774,50000.0,2,1,2,33,-1,2,-1,-1,-2,43131.0,0
775,60000.0,2,1,2,26,1,2,0,0,0,42000.0,0
776,200000.0,1,1,2,26,-2,-2,-2,-1,-1,32819.0,0
777,20000.0,1,2,2,26,-1,-1,-1,-2,-1,4622.0,0
778,50000.0,2,1,1,32,2,0,-1,0,-1,20913.0,1
779,50000.0,2,2,2,31,1,-2,-1,-1,2,38669.0,0
780,230000.0,1,1,2,29,0,0,2,2,0,14000.0,0
781,50000.0,1,2,1,27,-1,-1,-1,-1,-1,5773.0,0
782,100000.0,2,1,2,28,2,2,2,2,2,19902.0,1
783,210000.0,2,1,1,42,1,-2,-1,-2,-2,2490.0,1
784,230000.0,2,2,1,32,0,0,0,2,0,17044.0,1
785,500000.0,2,1,2,26,1,-2,-2,-2,-2,22157.0,0
786,370000.0,2,1,2,38,-1,-1,-1,-1,-1,3682.0,0
787,230000.0,2,1,1,35,-1,-1,-1,0,0,49842.0,0
788,80000.0,1,2,2,29,0,0,0,0,0,5865.0,0
789,60000.0,2,2,2,29,-1,0,0,-2,-2,6033.0,0
790,30000.0,2,2,2,51,1,2,0,0,0,5836.0,0
791,70000.0,1,1,2,27,1,-1,-1,-2,-1,2515.0,0
792,410000.0,1,1,2,32,-1,-1,-2,-2,-2,5400.0,0
793,280000.0,2,3,1,40,1,-2,-2,-2,-2,2412.0,0
794,50000.0,2,1,1,34,0,0,0,0,0,10667.0,0
795,100000.0,2,2,1,30,0,0,0,0,0,21100.0,0
796,230000.0,2,1,2,29,-2,-2,-2,-2,-2,0.0,0
797,50000.0,2,1,2,22,0,0,-1,-1,-2,10547.0,0
798,100000.0,2,1,2,48,2,2,2,2,0,8426.0,0
799,210000.0,2,2,1,35,0,0,0,0,0,10824.0,0
800,400000.0,1,1,2,37,-1,-1,-1,-2,-1,21148.0,0
801,20000.0,1,2,2,25,4,3,0,0,0,1541.0,1
802,50000.0,2,3,1,44,-1,-1,-1,0,0,13356.0,0
803,230000.0,2,1,2,28,-1,-1,-2,-2,-2,6666.0,0
804,220000.0,1,2,2,29,0,0,-2,-2,-2,3050.0,0
805,300000.0,2,1,1,36,0,0,0,-2,-1,71468.0,0
806,80000.0,2,2,2,23,1,-1,-1,-1,-1,19477.0,0
807,20000.0,2,3,2,36,0,0,2,2,2,5809.0,1
808,190000.0,2,1,2,26,0,0,0,0,2,8770.0,0
809,160000.0,2,2,3,37,0,0,0,0,0,40628.0,0
810,120000.0,2,1,3,44,0,0,0,0,0,8347.0,0
811,700000.0,2,1,1,39,0,0,0,-2,-1,96834.0,0
812,140000.0,2,1,2,24,1,-2,-2,-1,-1,1086.0,0
813,300000.0,2,3,1,29,-1,0,0,0,-1,16202.0,0
814,120000.0,1,3,1,33,1,2,2,2,2,13800.0,1
815,280000.0,2,2,1,39,0,0,0,0,0,40200.0,0
816,70000.0,1,3,1,51,2,2,0,0,0,10269.0,1
817,20000.0,2,3,2,24,-1,-1,-1,-1,2,16690.0,0
818,150000.0,2,2,1,45,-1,-1,-1,-1,-1,26875.0,0
819,60000.0,1,1,2,30,0,-1,0,0,0,27582.0,0
820,200000.0,2,3,3,51,-1,-1,-1,0,-1,1950.0,0
821,50000.0,2,2,2,24,1,2,0,0,0,10816.0,1
822,150000.0,1,2,1,50,-1,0,2,0,0,46085.0,0
823,20000.0,2,1,2,22,0,0,0,0,0,4844.0,0
